sentID,sent,words,lexids
pt287.xml,"i,mvs,pre[5] a2s,iic,m2s,n5s","BoH,damanaka,SfRozi,mahA,Sabdam,dUrAt","0,0,0,0,0,0"
pt1412.xml,"m1s,prf a3s","siMhaH,Aha","0,0"
pt398.xml,"i,i","taTA,ca","0,0"
pt480.xml,"i,m1s,n1s,iic,m1s,iic,iic,m1s,i,pre[1] a3s,i","tatra,dantilaH,nAma,BARqa,patiH,sakala,pura,nAyakaH,prati,vasati,sma","0,0,0,0,0,0,0,0,preverb,0,0"
pt1493.xml,"x2s,i,i,cau ipv a2s","mAm,api,ut,tAraya","1st pron,pcl,preverb,vt1a"
pt1194.xml,"n2s,x1s,pre[9] a1s,x7s,n7s,n1s,iic,n1s,x3s","kim,aham,jAnAmi,tvayi,mitre,yat,aBi,hitam,mayA","pron_int,1st pron,vt9am,pron_p2,noun,pron_rel,preverb,ppp,1st pron"
pt1866.xml,"m2s,iic,i,i,m6s,m2s,pre[4] m3s,i,fut a1s,i","svAminam,vi,jYapya,yaTA,asya,vaDam,manyate,taTA,karizyAmi,iti","noun,preverb,abs,adv_rel,pron_dem,noun,vt4m,adv_dem,vt8am,pcl"
pt155.xml,"m3p,m3p,f3s,f3s,n3s,i,iic,iic,m6s,pre p3s,iic,i,n1s","AkArEH,iNgitEH,gatyA,cezwayA,BAzaRena,ca,netra,vaktra,vikariRa,gfhyate,antaH,gatam,manaH","noun,ppp,noun,noun,noun,pcl_conj,noun,noun,noun,vt9am,pcl,ppp,noun"
pt745.xml,"i,i","taTA,ca","adv_dem,pcl_conj"
pt740.xml,"f1s,i,pre a3s","nApitI,pra,Aha","noun,preverb,vt2a"
pt369.xml,"i,i,n1s,n1s,x3s,n1s,m6s,m2s,i,iic,m1s,iic,m1s","aho,na,SoBanam,kftam,mayA,yat,tasya,viSvAsam,gatvA,Atma,aBiprAyaH,ni,veditaH","noun,0,noun,ppp,pron,pron,pron,noun,0,iic,noun,preverb,ppp_cau"
pt1128.xml,"i,x1s,pre[2] a1s","ataH,aham,bravImi","adv_dem,1st pron,vt2am"
pt1035.xml,"n1s,m1s,iic,m1s,i,ipv p3s","tat,eza,rAja,DarmaH,anu,sTIyatAm","pron_dem,adj_dem,0,noun_ctp6,preverb,vi1a"
pt1118.xml,"i,m2s,i,m2s,iic,i,m2s,i,prf a3s","tataH,kam,cit,kUpam,A,sAdya,siMham,prati,Aha","adv_dem,pron_int,pcl,noun,preverb,abs,noun,pcl_kp,vt2a"
pt1381.xml,"m1s,i,m1s,i,i,n1s,iic,n1s","BftyaH,na,BftyaH,iti,na,etat,eka,antikam","gerundive_ya,0,gerundive_ya,0,0,0,0,0"
pt678.xml,"i,iic,m5s,iic,n6s,iic,n2s,i,n1s,i,iic,iic,i,iic,f4d,iic,m6s,i,n2s,pre[1] a3s","aTa,roza,vaSAt,Duqu,yugalasya,apa,saraRam,kftvA,BUyaH,api,sam,upa,itya,lalAwa,pawwAByAm,pra,harataH,BUri,ruDiram,patati","0,0,noun_ctp6,0,noun_ctp6,preverb,noun_action,abs,noun,pcl,preverb,preverb,abs,0,noun_ctp6,preverb,prap[1],pcl,noun,vi1a"
pt473.xml,"i,i","taTA,ca","0,0"
pt557.xml,"i,x3s,i,n1s,iic,n1s,n1s,m1s,m1s,iic,m3s,iic,m1s","tat,mayA,na,yuktam,A,caritam,yat,sa,varAko,sam,mAnena,vi,yojitaH","0,0,0,ppp,preverb,ppp,0,0,0,preverb,0,preverb,ppp_cau"
pt1356.xml,"m1p,m1p,mvs,n2s,m1p,iic,m6s,i,m6s,m1s,m1s,i,m1s","sulaBAH,puruzAH,rAjan,satatam,priyavAdinaH,a,priyasya,tu,paTyasya,vaktA,SrotA,ca,durlaBaH","adj,noun,noun,adv,adj_ctp_upapada,0,noun_ctp_na,pcl_conj,noun,noun,noun,pcl_conj,adj"
pt771.xml,"i,i,i,m1s,m2s,iic,iic,iic,m2s,fut a3s","anyaTA,BUyaH,api,eza,duzwataram,karRa,Ceda,Adi,nigraham,karizyati","adv,pcl,pcl_conj,pron_dem,adj_comp,0,0,0,ctp6,vt8am"
pt1262.xml,"i,n2s,m6s,iic,n1s,n1s,i,i,n5s,i,m5s,n1s,iic,n1s,n3s,iic,iic,iic,iic,iic,iic,m2s,iic,iic,m2s,pre[10] a2s","aTa,sAmpratam,BavataH,a,lOkikam,kim,cit,akasmAt,kasmAt,api,sakASAt,balam,sam,pannam,yena,agni,mAruta,ASI,viza,kfta,anta,upamam,SrI,vikrama,senam,kopayasi","pcl,adv,pron,0,adj,adj_int,pcl,pcl,pron_int,pcl_kp,noun,noun,preverb,ppp,pron_rel,0,0,0,0,ppp,0,adj_cbv,0,0,pn,vt10a"
pt1920.xml,"n2s,iic,i,m1s,i,prf a3s","tat,A,karRya,dvIpI,pra,Aha","pron_dem,preverb,abs,noun,preverb,vt2a"
pt776.xml,"n1s,i,x6s,n1s,pre[2] a3s,n1s,m1p,m1p,i,i,iic,f2s,f2s,ipv[8] a3p","tat,yadi,mama,satItvam,asti,tat,ete,devAH,BUyaH,api,tAdfk,rUpAm,nAsikAm,kurvantu","pron_dem,pcl,1st pron,prap[2],vi2a,pron_dem,adj_dem,noun,pcl,pcl,adj_dem,adj_ck,noun,vt8am"
pt171.xml,"iic,0,0,m2s,n2s,m1s,i,m1s,i,i,iic,m2s,iic,n2s,i,pre[1] a3s","ap,rA,Apta,kAlam,vacanam,bfhaspatiH,api,bruvan,na,kevalam,a,sammAnam,vi,priyatvam,ca,gacCati","0,0,0,0,0,0,0,prap[2],0,0,0,0,0,0,0,0"
pt399.xml,"iic,iic,m1s,m1s,m3p,i,pre p3s,n5s,m2s,n1s,pop[4] a3s,i,n3s,i","sarva,deva,mayaH,rAjA,muniBiH,pari,gIyate,tasmAt,tam,devavat,paSyet,na,vyalIkena,karhicit","0,0,0,0,0,preverb,0,0,0,0,0,0,0,0"
pt1964.xml,"i,n1s","kaTam,etat","adv_int,pron_dem"
pt1179.xml,"mvs,i,pre[10] a1s,i,i,x6s,iic,f1s,n1s,i,iic,f1s,f1s,f1s,i","vayasya,yaTA,tarkayAmi,taTA,na,te,jvara,kftA,kim,tu,smara,kftA,iyam,avasTA,iti","noun,adv_rel,vt10am,adv_dem,pcl_neg,pron_p2,0,noun_ctp3,pron_int,pcl_conj,0,noun_ctp3,adj_dem,noun,pcl"
pt697.xml,"n1s,ipv p3s,iic,m1s","tat,gfhyatAm,atiTi,DarmaH","pron_dem,vt9am,0,ctp6"
pt28.xml,"m1s,i,i,iic,m2p,fut a3s","sa,nUnam,drAk,pra,budDAn,karizyati","0,0,0,preverb,ppp,0"
pt483.xml,"i,i,m2d,n2s,pre p3s","aTa,vA,sADU,idam,ucyate","0,0,noun,pron,root"
pt1863.xml,"n3s,iic,m1s,pop[2] a3s,m1s","tena,a,vaDyaH,syAt,ayam","pron_dem,0,noun_ctp_na,vi2a,pron_dem"
pt1450.xml,"i,i,cau pre a3s,i,iic,iic,iic,m1p,iic,n7s,m1p,m3p,i,m1s,m1s,i","yAvat,vi,lokayati,tAvat,vyAGra,vAnara,sarpa,mAnuzAH,tat,maDye,dfzwAH,tEH,api,asO,dfzwaH,iti","adv_rel,preverb,vt10am,adv_dem,0,0,0,noun_cdi,0,noun_ctp7,ppp,pron_dem,pcl,pron_dem,ppp,pcl"
pt997.xml,"m1s,i,prf a3s","vAyasaH,pra,Aha","noun,preverb,vt2a"
pt1872.xml,"n1s,i,iic,m1s,pre[1] a3s,i,iic,n3s,i,iic,f1s,pre p3s","tat,yadi,deva,AdeSaH,Bavati,tadA,vikawa,piSitena,adya,paTya,kriyA,kriyate","pron_dem,adv_rel,0,noun_ctp6,vi1a,adv_dem,0,noun_ctp6,adv,0,noun_ctp6,vt8am"
pt463.xml,i,yataH,0
pt66.xml,"i,iic,iic,i,f1s,n2p,iic,n2p,iic,iic,i,iic,iic,m1s,n7s,n7s,f7s,f7s,iic,iic,iic,m1s,iic,m3p,iic,m1s,iic,iic,m3s,i,m3s,n5s,iic,m1s","evam,sam,pra,DArya,maTurA,gAmIni,sAra,BARqAni,sam,A,hftya,sa,pari,janaH,SuBe,nakzatre,SuBAyAm,tiTO,guru,jana,anu,jYAtaH,sva,janEH,anu,vrajyamAnaH,SaNKa,tUrya,nirGozeRa,agrataH,kriyamARena,nagarAt,niH,sftaH","0,iic,iic,gerundive_ya,0,0,0,0,iic,iic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prpp,iic,iic,0,0,prpp,0,iic,ppp"
pt481.xml,"m3s,iic,n2s,iic,n2s,i,m3s,f2s,m1p,m1p,iic,iic,m1p,m1p","tena,pura,kAryaM,nfpa,kAryaM,ca,kurvatA,tuzwim,nItAH,sarve,tat,pura,vAsinaH,lokAH","pron,iic,0,iic,0,0,prap[8],noun,ppp,pron,iic,iic,noun,noun"
pt1320.xml,"i,i,m1s,iic,iic,m1s,f2s,i,prf a3s","atra,Antare,kOlikaH,nArAyaRa,aDi,sTitaH,sudarSanAm,A,dideSa","0,adv,noun,0,preverb,adj_ctp2,pn,preverb,vt6a"
pt523.xml,"i,i","taTA,ca","0,0"
pt1812.xml,"m3p,iic,iic,iic,iic,iic,m3p,m3p,iic,iic,iic,m3p,iic,iic,m3p,m3p,m3p,i,iic,m3p,m3p,i,iic,m3p,m1s,m3p,i,iic,m3p,m1s,pre[1] a3s","siMhEH,paYjara,yantraRA,pariBava,prasnAna,dIna,AnanEH,nAgEH,aNkuSa,Binna,mastaka,puwEH,mantra,a,lasEH,pannagEH,vidvadBiH,ca,nirASraya,vyasaniBiH,SUrEH,ca,BAgya,kzatEH,kAlaH,krIqanakEH,iva,Atma,rucitEH,preNKolayan,krIqati","0,0,0,0,0,0,0,0,0,ppp,0,0,0,0,0,0,pfap,0,0,0,0,0,0,ppp,0,0,0,0,ppp,prap,0"
pt1030.xml,"i,i","punaH,ca","adv,pcl_conj"
pt1803.xml,"n1s,i","uktam,ca","ppp,pcl_conj"
pt1105.xml,"pre[2] a3s,i","asti,evam","vi2a,adv"
pt1371.xml,"m2s,iic,m1s,pre[8] a3s,m2s,n7s,n2s,i,m2s,m5s,pre[1] m3s,m1s,m1s,i,m5s,n3s,iic,pre p3s,m6s,n2s,pre[8] a3s,n7s,m6s,iic,iic,f1s,iic,iic,f3s,i,m1s,iic,0,m7p,i,pre p3s","ekam,BUmi,patiH,karoti,sacivam,rAjye,pramARam,yadA,tam,mohAt,Srayate,madaH,sa,ca,madAt,dAsyena,niH,vidyate,nirviRasya,padam,karoti,hfdaye,tasya,sva,tantra,spfhA,svA,tantra,spfhayA,tataH,sa,nf,pateH,prARezu,aBi,druhyate","num_cardinal,0,noun_ctp_upapada,vt8am,noun,noun,noun,adv_rel,pron_dem,noun,vt1m,noun,pron_dem,pcl_conj,noun,noun,preverb,vi4m,noun,noun,vt8am,noun,pron_dem,0,0,noun_ck,0,0,noun_ck,adv_dem,pron_dem,0,noun_ctp_upapada,noun,preverb,vi4a"
pt446.xml,"n1s,m1s,iic,iic,m1s","tat,BavAn,aBi,A,gataH","pron,noun,iic,preverb,ppp"
pt452.xml,"n1s,mvs,n1s","sADu,sumate,sADu","noun,noun,noun"
pt1572.xml,"n1s,m7s,n2s,i,iic,m7s,i,i,i,i,pop[1] m3s,iic,n2s,i,i,iic,n2s","suptam,vanhO,SiraH,kftvA,BujaNga,srastare,api,vA,api,upa,Ikzeta,sat,mitram,na,punaH,vyasana,unmuKam","ppp,noun,noun,abs,0,noun_ctp6,pcl,pcl_disj,pcl,preverb,vt1m,prap[2],noun_ck,pcl_neg,adv,0,adj_ctp_upapada"
pt1890.xml,"n2s,i,iic,m1s,i,prf a3s","tat,SrutvA,mada,utkawaH,pra,Aha","pron_dem,abs,0,noun_pn_ctp3,preverb,vt2a"
pt1023.xml,"m6s,m6s,i,pre[1] m3s","mfgasya,dfzwasya,na,sahate","noun,ppp,pcl_neg,vt1m"
pt1838.xml,"iic,iic,iic,iic,m3s,i,m6s,m3s,iic,n1s,n1s","ava,gata,aBi,upa,pattinA,ca,tasya,siMhena,a,Bayam,dattam","0,0,0,0,0,0,0,0,0,0,ppp"
pt1280.xml,"n1s,ipv p3s,i,f7s,iic,m1s,m1s,m1s,i,i,m2s,iic,m2s,iic,i,cau pre a3s","tat,ucyatAm,adya,niSAyAm,A,gataH,BagavAn,nArAyaRaH,yaTA,prAtaH,enam,asmat,Satrum,vi,A,pAdayati","pron_dem,vt2a,adv,noun,preverb,ppp,adj,0,adv_rel,adv,adj_dem,0,noun_ctp6,preverb,preverb,vt4m"
pt1605.xml,"i,n1s","kaTam,etat","adv_int,pron_dem"
pt10.xml,"n1s,m2p,m6s,x6s,iic,n2s,i,n1s,i,n2s,i,pre[1] a3s","tat,etAn,paSyataH,me,hata,kaRwakam,api,rAjyam,na,sOKyam,A,vahati","pron,pron,noun,pron,root,noun,0,noun_gerundive_ya,0,noun,preverb,root"
pt982.xml,i,taTA,adv_dem
pt658.xml,"iic,m5s,iic,m1s,i,pre[4] a3s,m1s,m5s,m1s,n5s,m1s,iic,n5s,n2s,iic,m5s,n2s,iic,n5s,f1s,i,iic,m5s,f1s,iic,m5s,m1s,iic,m5s,f1s,n5s,iic,iic,n5s,i,f1s,m5s,m5s,n2s","dur,mantrAt,nf,patiH,vi,naSyati,yatiH,saNgAt,sutaH,lAlanAt,vipraH,an,aDyayanAt,kulam,ku,tanayAt,SIlam,Kala,upAsanAt,mEtrI,ca,a,praRayAt,samfdDiH,a,nayAt,snehaH,pravAsa,ASrayAt,strI,madyAt,an,ava,IkzaRAt,api,kfziH,tyAgAt,pramAdAt,Danam","0,noun ctp prAdi,0,noun_ctp6,preverb,vi4a,noun,noun,noun,noun_action,noun,0,noun_ctp_na,noun,0,noun ctp prAdi,noun,0,noun_ctp6,noun,pcl_conj,0,noun_ctp_na,noun,0,noun_ctp_na,noun,0,noun_ctp6,noun,noun,0,preverb,noun_ctp_na,pcl,noun,noun,noun,noun"
pt1639.xml,"m1s,ipf[2] a3s","saH,abravIt","pron_dem,vt2am"
pt184.xml,"iic,f2s,f2s,pre[5] a3p,m1p,m1p,m1s,i,iic,m1s,i,m1s,i,pre[9] a3s,i","suvarRa,puzpAm,pfTivIm,cinvanti,puruzAH,trayaH,SUraH,ca,kfta,vidyaH,ca,yaH,ca,jAnAti,sevitum","0,0,0,0,0,0,0,0,ppp,0,0,0,0,0,0"
pt1039.xml,"iic,m1s,iic,m1s,m2p,pop[10] a3s,m2s,iic,m1s,iic,iic,iic,n3s,iic,m1s,m2p,i","Pala,arTI,nf,patiH,lokAn,pAlayet,yatnam,A,sTitaH,dAna,mAna,Adi,toyena,mAlA,kAraH,aNkurAn,iva","0,adj_ctp_upapada,0,noun_ctp_upapada,noun,vt10am,noun,preverb,ppp,0,0,adj_cbv,noun_ck,0,noun_ctp_upapada,noun,pcl"
pt1222.xml,"i,m6d,i,iic,iic,m6d,iic,n1p,iic,m6d,pre[1] a3p,m1p","tataH,tayoH,pratidivasam,varDamAna,anu,rAgayoH,surata,suKAni,anu,BavatoH,gacCanti,divasAH","adv_dem,pron_dem,cab,prmp[1],0,adj_cbv,0,noun_ctp6,0,prap,v1a,noun"
pt655.xml,"i,f7s,iic,n7s,i,iic,n1s,i","param,rAtrO,maWa,maDye,na,pra,vezwavyam,iti","pcl,noun,0,noun_ctp6,pcl_neg,preverb,gerundive,pcl"
pt1528.xml,"i,x3s,n1s,iic,n1s,i","kutra,tvayA,idam,pra,Aptam,iti","adv_int,pron_p2,pron_dem,preverb,ppp,pcl"
pt1171.xml,"i,m6s,iic,m6s,iic,m2s,iic,iic,m6s,i,i,f1s,prf a3s","evam,tasya,vi,lapataH,bahu,prakAram,ut,BrAnta,cittasya,kaTam,api,niSA,jagAma","adv,pron_dem,preverb,prap,0,noun_ck,preverb,ppp,adj_cbv,adv_int,pcl,noun,v1a"
pt908.xml,"n1s,i,m6s,m6s,iic,m6s,m3s,m2s,fut a1s","kim,punaH,asya,durAtmanaH,mahA,SatroH,upAyena,vaDam,karizyAmi","pron_int,adv,pron_dem,adj,0,adj_ck,noun,noun,vt8am"
pt57.xml,"i,n3s,i,n3s,m6s,i,f1s,f1s","ataH,praBUnA,api,dravyeRa,tasya,eva,vfdDiH,karaRIyA","0,0,noun,noun,pron,0,noun,gerundive_anIya"
pt1934.xml,"n1s,i","uktam,ca","ppp,pcl_conj"
pt1008.xml,"i,m2s,iic,m3p,i,iic,n2s,iic,i,iic,i,n1s,m1p","aTa,tam,laguqa,prahArEH,hatvA,kanaka,sUtram,A,dAya,yaTA,aBilazitam,sTAnam,gatAH","pcl,pron_dem,0,noun_ctp3,abs,0,noun_ctp6,preverb,abs,0,adv_cab,noun,ppp"
pt1324.xml,"i,i,n5s,iic,n4s,iic,iic,iic,m7p,iic,m7p,iic,m3s,m1s,iic,m1s","tataH,ca,kutUhalAt,yudDa,darSanAya,sam,upa,A,gatezu,sakala,devezu,deva,rAjena,brahmA,aBi,hitaH","adv_dem,pcl_conj,noun,ppp,noun_ctp6,0,0,0,ppp,0,noun_ck,0,noun_ctp6,0,preverb,ppp"
pt1952.xml,"m3p,i,iic,iic,m3p,m3p,i,m1s","tEH,ca,kzut,BAra,pIqitEH,sarvEH,api,BakzitaH","pron_dem,pcl_conj,0,0,adj_ctp3,adj_pron,pcl,ppp"
pt1350.xml,"i,m1s,i,m1s","kutaH,BavAn,cirAt,dfzwaH","adv_int,adj,adv,ppp"
pt349.xml,"i,x6s,m1s,m1s,iic,iic,iic,m1s,i,i,pre[1] a3s","BoH,mama,ayam,parigrahaH,Baya,vi,Akulita,manAH,palAyitum,eva,vAYCati","0,0,0,0,0,preverb,ppp,0,0,0,0"
pt1554.xml,"i,m1s,ipf[2] a3s","tataH,rAjA,abravIt","adv_dem,noun,vt2am"
pt814.xml,"i,i","anu,ca","pcl,pcl_conj"
pt1163.xml,"m1s,i,n1s,i,pre[1] a3s,pre[8] a3s,i,n1s,m1s,i,m6s,fvs,i,pre[1] a2s,n7s,pre[1] a2s,i,n2s,f1s,pre[2] a2s","yaH,yatra,nAma,ni,vasati,karoti,pari,rakzaRam,sa,kila,tasya,mugDe,ni,vasasi,hfdaye,dahasi,ca,satatam,nfSaMsA,asi","pron_rel,adv_rel,noun,preverb,vi1a,vt8am,0,0,pron_dem,pcl,pron_dem,adj,preverb,vi1a,noun,vt1a,pcl_conj,adv,adj,vi2a"
pt648.xml,"n1s,i,x1s,iic,iic,iic,n4s,m2s,pre[6] a2s,n1s,ipv p3s","yat,ca,tvam,saMsAra,sAgara,ut,taraRAya,upAyam,pfcCasi,tat,SrUyatAm","pron_rel,pcl_conj,pron_p2,0,0,preverb,noun_ctp5,noun,vt6a,pron_dem,vt5a"
pt322.xml,"i,n1s","kaTam,etat","0,pron"
pt338.xml,"n1s,i,n1s,m3p,n1s,fut a3s,i","tat,nUnam,etan,mAMsamedIBiH,pUritam,Bavizyati,iti","0,0,0,0,ppp_cau,0,0"
pt495.xml,"i,iic,f1s,i,m7s,iic,f2s,m6s,m6s,f1s,m7s,iic,n2s,m1s,n1s,prf a3s","aTa,ka,dA,cit,pratyUze,yoga,nidrAm,gatasya,rAjYaH,SayyA,ante,sam,mArjanaM,kurvan,idam,Aha","0,iic,ifc,0,noun,iic,noun,ppp,noun,noun,noun,preverb,0,prap[8],pron,root"
pt704.xml,"m1s,i,n2s,i,f2s,pre a3s","kOlikaH,api,tat,SrutvA,BAryAm,Aha","noun,pcl,pron_dem,abs,noun,vt2a"
pt319.xml,"n1s,i","uktam,ca","ppp,0"
pt1648.xml,"n7s,n7s,iic,i,i,iic,iic,f2s,i,ipf[1] m3s","asmin,Sayane,su,nipuRam,kiYcit,sveda,ja,jAtim,anu,ezayata","0,0,0,0,0,0,0,0,0,0"
pt1215.xml,"f1s,f1s,i,x1s","mAnuzI,kanyA,vA,aham","adj,noun,pcl_disj,1st pron"
pt1669.xml,"n1s,iic,n2s,pre[1] a1p","tat,dUra,taram,gacCAmaH","pron_dem,0,adj_comp,v1a"
pt378.xml,"i,iic,i,iic,n2s,i,iic,m2s,iic,m1s,m1s,i,i,prf a3s","iti,ava,DArya,sTAna,antaram,gatvA,damanaka,mArgam,ava,lokayan,ekAkI,eva,ava,tasTe","0,iic,ifc,iic,noun,0,iic,noun,preverb,prap_cau,noun,0,preverb,vi1a"
pt744.xml,"iic,iic,iic,iic,iic,iic,m1s,m6p,m6p,i,m6p,n2s,pre[4] m1s,n2s,n2s","vizama,sTa,svAdu,Pala,grahaRa,vyavasAya,niScayaH,yezAm,uzwrARAm,iva,tezAm,tat,manye,SaMsitam,janma","0,0,0,0,0,0,0,0,0,0,0,0,0,ppp_cau,0"
pt105.xml,"iic,m7p,m2s,m1s,m1s,i,pre[6] a3s,m1s,i,n2s,pre[2] a3s,m1s,i,m1s","a,vyApArezu,vyApAram,yaH,naraH,kartum,icCati,saH,eva,niDanam,yAti,kIlotpAwI,iva,vAnaraH","0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pt1842.xml,"x1s,f3s,iic,f3s,i,m1s,i,m6p,m2s,iic,i","aham,anayA,kzata,rujA,na,kzamaH,pUrvavat,BavatAm,AhAram,ut,pAdayitum","1st pron,adj_dem,ppp,0,pcl_neg,noun,adv,pron,noun,preverb,infinitive"
pt1481.xml,"m1s,m1s,m1s,iic,m1s,pre p3s,m6s,n7s,n7s,iic,n7s,iic,f1s","yaH,eza,parvataH,bahu,SiKaraH,dfSyate,tasya,uttare,pArSve,darI,gahane,madIya,guhA","pron_rel,adj_dem,noun,0,adj_cbv,vt1a,pron_dem,pron,noun,0,noun_ck,0,noun_ctp6"
pt805.xml,"n1s,i,ipv[1] m2p","tat,pari,trAyaDvam","pron_dem,preverb,vi1m"
pt1888.xml,"n1s,i","uktam,ca","ppp,pcl_conj"
pt1285.xml,"n1s,i,ipv[2] a2s,m2s,i","tat,gatvA,brUhi,rAjAnam,yaTA","pron_dem,abs,vt2am,noun,adv_rel"
pt923.xml,i,yataH,adv_rel
pt451.xml,"n1s,i,m1s,iic,m2s,n2s,prf a3s","tat,SrutvA,piNgalakaH,sa,harzam,idam,Aha","pron,0,noun,pcl,noun,pron,root"
pt787.xml,"n2s,pre[1] a3s,f7s,f6p,n7s,n2s,n2s,n2s,i,i,i,pre p3s,m1s,n2s,m3p,i,cau pre p3s","maDu,tizWati,vAci,yozitAm,hfdaye,hAlahalam,mahat,vizam,ataH,eva,ni,pIyate,aDaraH,hfdayam,muzwiBiH,eva,tAqyate","noun,vt1a,noun,noun,noun,noun,adj,noun,pcl,pcl,preverb,vt1a,noun,noun,noun,pcl,vt10am"
pt765.xml,"f1s,i,iic,f1s,iic,i,iic,m3s,i,iic,n2s,iic,i,m7s,i,m7s,iic,n2s,iic,iic,i,f2s,f2s,n2s,pre a3s","sA,api,kOlika,BAryA,yaTA,icCam,deva,datten,saha,surata,sOKyam,anu,BUya,kasmin,cit,kzaRe,sva,gfham,aBi,A,itya,tAm,nApitIm,idam,Aha","pron_dem,pcl,0,noun_ctp6,0,cab,0,pn,pcl,0,noun_ctp6,preverb,abs,adj_int,pcl,noun,0,noun_ctp6,preverb,preverb,abs,adj_dem,noun,pron_dem,vt2a"
pt1691.xml,"i,m1s,iic,m1p,iic,iic,n2s,i,pre[1] a3s","anyadA,asO,srasta,aNgaH,deva,pAda,antikam,A,gacCati","adv_pron,pron_dem,0,noun, adj_cbv xxxxx,0,0,noun_ctp6,preverb,v1a"
pt1028.xml,i,taTA,adv_dem
pt777.xml,"i,i,n3s,i,i,iic,m1s,iic,m1s,i,x2s,i,ipv[1] a3p,i","aTa,vA,manasA,api,yadi,para,puruzaH,aBi,lazitaH,tataH,mAm,BasmasAt,nayantu,iti","pcl,pcl,noun,pcl,pcl,0,noun_ck,preverb,ppp,adv_dem,1st pron,0,vt1am,pcl"
pt1388.xml,"n1s,i","kim,ca","0,0"
pt513.xml,"i,m1s,pre[4] a3s,n6p,i,f6p,iic,m1s,i,m1s,iic,n6p,i,m6p,iic,n6p","na,agniH,tfpyati,kAzWanAM,na,ApagAnAM,mahA,udaDi,na,antakaH,sarva,BUtAnAm,na,puMsAm,vAma,locanAH","0,noun,root,0,0,0,iic,0,0,noun,iic,ppp,0,noun,iic,noun"
pt1549.xml,"i,m6s,i,m3s,iic,f1p","na,kasya,cit,upacAreRa,nirvizI,ButA","pcl_neg,pron_int,pcl,noun,0,ppp"
pt395.xml,"n1s,iic,m6p,i,i,cau pre p3s","kim,svAmi,pAdAnAm,anyaTA,vi,jYapyate","pron,iic,noun,0,preverb,root"
pt484.xml,"iic,iic,iic,m1s,f2s,pre[2] a3s,m7s,iic,iic,iic,m1s,pre p3s,m3p,i,m7s,m7s,n7s,n7s,iic,iic,iic,n6p,m1s,iic,m1s","nara,pati,hita,kartA,dvezyatAm,yAti,loke,jana,pada,hita,kartA,tyajyate,pArTivendrEH,iti,mahati,viroDe,vartamAne,samAne,nf,pati,jana,padAnAm,durlaBaH,kArya,kartA","0,0,ppp,0,0,0,0,0,0,ppp,0,0,0,0,0,0,0,0,0,0,0,0,0,gerundive_ya,0"
pt813.xml,"m1s,i,i,iic,f1s,n1s,iic,m1s,i,m1s,n5s,m5s,i,m1s,n3p,n3p,m3p","kampamAnaH,tu,aDaH,ava,IkzI,pApam,prA,AptaH,sadA,naraH,tasmAt,yatnAt,pari,jYeyaH,cihvEH,etEH,vicakzaREH","prap,pcl,adv,preverb,0,noun,preverb,ppp,adv,noun,pron_dem,noun,0,gerundive,noun,adj_dem,adj"
pt1500.xml,"i,m3s,m3s,i,i,n1s,i,iic,n1s","aTa,brAhmaRena,BramatA,api,na,kim,cit,A,sAditam","pcl,noun,prap[1],pcl,pcl_neg,pron_int,pcl,preverb,ppp_cau"
pt81.xml,"iic,i,iic,n2p,iic,iic,n3s,iic,m1s,i,pre[1] a3s","prati,aham,valmIka,SiKarARi,SfNga,agra,GawwanEH,ut,liKan,dantivat,tizWati","0,0,0,0,0,0,0,preverb,prap[6],0,0"
pt187.xml,"m1s,i,pre[2] a3s,m2p,m6s,i,m2s,pre[1] a3p,m1p,i,i,n5s,n2s,i,i,n5s,n5s,i","yaH,na,vetti,guRAn,yasya,na,tam,sevanti,paRqitAH,na,hi,tasmAt,Palam,kiYcit,su,kfzwAt,UzarAt,iva","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pt174.xml,"i,i","api,ca","0,0"
pt1979.xml,"m3s,i,f3s,m6s,iic,n2s,iic,0,n7s,iic,iic,m1s,m1s","siMhena,api,kftajYatayA,tasya,a,Bayam,pra,dattam,vane,a,sKalita,pracAraH,kftaH","0,0,0,0,0,0,preverb,ppp,0,0,ppp,0,ppp"
pt106.xml,"m1s,pre a3s","damanakaH,Aha","0,0"
pt41.xml,"n1s,x1s,iic,iic,n7s,x6s,m2p,iic,n2s,i,iic,iic,iic,n2p,i,pre[8] a1s,m1s,pre[1] a3s,0,m1s,iic,m2s,iic,i,i","yat,aham,zaw,mAsa,aByantare,tava,putrAn,nIti,SAstram,pratI,an,anu,a,sadfSAn,na,karomi,tataH,arhati,me,devaH,deva,mArgam,sam,darSayitum,iti","pron,pron,iic,iic,noun,pron,0,iic,noun,0,iic,iic,iic,noun,0,root,noun,root,pron,noun,iic,noun,iic,0,0"
pt1108.xml,"n1s,i","uktam,ca","ppp,pcl_conj"
pt309.xml,"n1s,i","uktam,ca","ppp,0"
