lexid,filename,sentence,word
prap[4],pt1692.xml,"['adya', 'yadi', 'SfNga', 'agra', 'praharaRa', 'aBi', 'yukta', 'cittaH', 'sa', 'cakitaH', 'ca', 'upa', 'Slizyati', 'tat', 'deva', 'pAdEH', 'ava', 'gantavyam', 'duzwa', 'budDiH', 'iti']",tat
prap[4],pt1302.xml,"['kim', 'ca', 'yudDam', 'aNgI', 'kftavantam', 'kadA', 'cit', 'dA', 'cit', 'garuqa', 'A', 'rUQam', 'mAm', 'paSyantaH', 'vAsudevam', 'matvA', 'SatravaH', 'pra', 'parA', 'ayate', 'uktam', 'ca']",paSyantaH
vt10m,pt1169.xml,"['dikzu', 'BUmO', 'taTA', 'AkASe', 'sarvatra', 'ca', 'vi', 'BAvyate', 'smaryate', 'prARa', 'sandehe', 'tanvI', 'nArAyaRAyate']",nArAyaRAyate
prmp_cau,pt1574.xml,"['aTa', 'budDa', 'prakAram', 'vi', 'jYapyamAnAH', 'deva', 'pAdAH', 'asmat', 'vacanam', 'an', 'A', 'dftya', 'kAmataH', 'pra', 'vartante']",jYapyamAnAH
pap,pt1637.xml,"['tat', 'ca', 'smftvA', 'tat', 'vacanam', 'prati', 'padya', 'aBi', 'hitavatI']",hitavatI
pap,pt1682.xml,"['aTa', 'te', 'siMha', 'AdayaH', 'tat', 'A', 'karRya', 'SfgAlaH', 'ayam', 'iti', 'matvA', 'sa', 'lajjA', 'aDo', 'muKAH', 'kzaRam', 'ekam', 'tasTuH', 'uktavantaH', 'ca']",ca
adj ppr. ps.,mbh12_26165.xml,"['etat', 'ca', 'te', 'toyam', 'vaqavAmuKa', 'saYjYitena', 'pIyamAnam', 'maDuram', 'Bavizyati']",maDuram
adj ppr. ps.,mbh12_26007.xml,"['tEH', 'asya', 'BujagEH', 'pIqyamAnaH', 'kaRWaH', 'nilatAm', 'upa', 'nItaH']",pIqyamAnaH
prap,mbh12_13977.xml,"['vAna', 'prasTAH', 'Kalu', 'fzi', 'Darmam', 'anu', 'sarantaH', 'puRyAni', 'tIrTAni', 'nadI', 'prasravaRAni', 'su', 'vi', 'viktezu', 'araRyezu', 'mfga', 'mahiza', 'varAha', 'sfmara', 'gaja', 'AkIrRezu', 'tapasyantaH', 'anu', 'sam', 'caranti']",anu
prap,pt197.xml,"['dvizat', 'dveza', 'paraH', 'nityam', 'izwAnAm', 'izwa', 'karma', 'kft', 'yaH', 'naraH', 'nara', 'nATasya', 'sa', 'Bavet', 'rAja', 'vallaBaH']",dvizat
ppf. md.,mbh03_14441.xml,"['tatra', 'eva', 'AsIne', 'rAjani', 'senA', 'anu', 'agacCat']",AsIne
noun,pt1140.xml,"['kfte', 'viniScaye', 'puMsAm', 'devAH', 'yAnti', 'sahAyatAm', 'vizRuH', 'cakram', 'garutmAn', 'ca', 'kOlikasya', 'yaTA', 'Ahave']",viniScaye
noun,pt1973.xml,"['A', 'ihi', 'A', 'ihi', 'saKe']",saKe
noun_ctp4,pt1213.xml,"['Badre', 'tvad', 'arTam', 'eva', 'idam', 'iha', 'Agamanam']",arTam
noun_ctp4,pt1843.xml,"['tat', 'yUyam', 'Atma', 'arTe', 'tAvat', 'aBi', 'udyamam', 'kuruDvam', 'iti']",arTe
vt6a,pt1203.xml,"['vayasyaH', 'enam', 'A', 'ruhya', 'kIlikAm', 'dattvA', 'yatra', 'izyate', 'tatra', 'gamyate']",izyate
vt6a,pt1211.xml,"['tasmAt', 'sam', 'A', 'diSyatAm', 'kim', 'kartavyam']",diSyatAm
adj ctp upapada,mbh03_14478.xml,"['tam', 'evam', 'vAdinam', 'izwa', 'jana', 'Soka', 'pari', 'ita', 'AtmA', 'rAjA', 'pra', 'uvAca']",vAdinam
adj ctp upapada,mbh03_14468.xml,"['tataH', 'maRqUka', 'rAw', 'tApasa', 'veza', 'DArI', 'rAjAnam', 'aBi', 'agacCat']",DArI
pp.,mbh12_26053.xml,"['tasya', 'parama', 'Atmani', 'ava', 'sfte', 'tAni', 'asTIni', 'DAtA', 'sam', 'gfhya', 'vajram', 'akarot']",sfte
pp.,mbh03_14608.xml,"['tataH', 'sa', 'rAjA', 'muditaH', 'baBUva', 'vAmyO', 'ca', 'asmE', 'sam', 'pra', 'dadO', 'pra', 'namya']",muditaH
ctp2,mbh12_13949.xml,"['samyak', 'atra', 'SOca', 'saMskAra', 'vinaya', 'niyama', 'pra', 'RItaH', 'vi', 'nIta', 'AtmAH', 'uBe', 'sanDye', 'BAskara', 'agni', 'dEvatAni', 'upa', 'sTAya', 'vi', 'hAya', 'tandrA', 'Alasye', 'guroH', 'aBivAdana', 'veda', 'aByAsa', 'SravaRa', 'pavitrI', 'kfta', 'antara', 'AtmA', 'trizavaRam', 'upa', 'spfSya', 'brahmacarya', 'agni', 'pari', 'caraRa', 'guru', 'SuSrUzA', 'nityaH', 'BEkza', 'Adi', 'sarva', 'ni', 'vedita', 'Antara', 'AtmA', 'guru', 'vacana', 'nirdeSa', 'anuzWAna', 'a', 'pratikUlaH', 'guru', 'prasAda', 'labDa', 'svADyAya', 'tat', 'paraH', 'syAt']",SuSrUzA
ctp2,mbh12_13959.xml,"['vAna', 'prasTa', 'AnAm', 'dravya', 'upaskAraH', 'iti', 'prAyaSaH', 'Kalu', 'ete', 'sADavaH', 'sADu', 'paTya', 'darSanAH', 'svADyAya', 'prasaNginaH', 'tIrTa', 'aBigamana', 'deSa', 'darSana', 'arTam', 'pfTivIm', 'pari', 'awanti']",prasaNginaH
adj ppr. [5] ac.,mbh03_14426.xml,"['aTa', 'apaSyat', 'kanyAm', 'parama', 'rUpa', 'darSanIyAm', 'puzpARi', 'ava', 'cinvatIm', 'gAyantIm', 'ca']",gAyantIm
abs,mbh03_14648.xml,"['etat', 'SrutvA', 'sa', 'kacCapaH', 'tasmAt', 'sarasaH', 'ut', 'TAya', 'aBi', 'agacCat', 'yatra', 'tizWAmaH', 'vayam', 'tasya', 'sarasaH', 'tIre']",SrutvA
abs,mbh03_14586.xml,"['ikzvAkavaH', 'hanta', 'carAmi', 'vaH', 'priyam', 'ni', 'hanmi', 'imam', 'vipram', 'adya', 'pra', 'maTya']",maTya
vt2am,pt633.xml,"['niHspfhaH', 'na', 'aDikArI', 'syAt', 'na', 'a', 'kAmI', 'maRqana', 'priyaH', 'na', 'a', 'vi', 'dagDaH', 'priyam', 'brUyAt', 'sPuwa', 'vaktA', 'na', 'vaYcakaH']",brUyAt
vt2am,pt1524.xml,"['evam', 'ca', 'cittena', 'ava', 'DAryA', 'abravIt']",abravIt
adj ppr. [9] ac.,mbh03_14475.xml,"['pra', 'kzIyate', 'Dana', 'udrekaH', 'janAnAm', 'a', 'vi', 'jAnatAm']",jAnatAm
noun_cbv,pt61.xml,"['tataH', 'pra', 'Aptasya', 'sataH', 'rakzaRa', 'vi', 'varDana', 'upayoga', 'Adi', 'kAryam']",Adi
v2a,pt1140.xml,"['kfte', 'viniScaye', 'puMsAm', 'devAH', 'yAnti', 'sahAyatAm', 'vizRuH', 'cakram', 'garutmAn', 'ca', 'kOlikasya', 'yaTA', 'Ahave']",yAnti
v2a,pt1973.xml,"['A', 'ihi', 'A', 'ihi', 'saKe']",ihi
ctp na,mbh12_13910.xml,"['an', 'ftAt', 'Kalu', 'tamaH', 'prAduH', 'BUtam', 'tamaH', 'grastAH', 'a', 'Darmam', 'eva', 'anu', 'vartante', 'na', 'Darmam']",anu
ctp na,mbh03_14601.xml,"['tvayA', 'trAtam', 'rAja', 'kulam', 'SuBa', 'IkzaRe', 'varam', 'vfRIzva', 'apratimam', 'dadAni', 'te']",apratimam
ifc,pt252.xml,"['budDimAn', 'anu', 'raktaH', 'ayam', 'a', 'BaktaH', 'ayam', 'ayam', 'jaqaH', 'iti', 'Bftya', 'vicAra', 'jYaH', 'BftyEH', 'A', 'pUryate', 'nfpaH']",jYaH
ifc,pt274.xml,"['Badra', 'yat', 'te', 'hfdaya', 'sTam', 'tat', 'brUhi']",sTam
vt8am,pt1632.xml,"['deSam', 'kAlam', 'kAryam', 'param', 'AtmAnam', 'ca', 'yaH', 'na', 'jAnAti', 'a', 'vi', 'mfSya', 'yaH', 'karoti', 'ca', 'na', 'sa', 'Palam', 'Apnoti', 'vE', 'mUrKaH']",karoti
vt8am,pt1555.xml,"['BavAn', 'enAm', 'nirvizI', 'karotu']",karotu
pfp. [1],mbh03_14498.xml,"['sa', 'ca', 'rAjA', 'tAm', 'upa', 'laBya', 'tasyAm', 'surata', 'guRa', 'nibadDa', 'hfdayaH', 'loka', 'traya', 'ESvaryam', 'iva', 'upa', 'laBya', 'harza', 'bAzpa', 'kalayA', 'vAcA', 'pra', 'Ri', 'patya', 'aBi', 'pUjya', 'maRqUka', 'rAjAnam', 'abravIt']",pUjya
pfp. [1],mbh03_14547.xml,"['pra', 'yacCa', 'vAmyO', 'mama', 'pArTiva', 'tvam', 'kftam', 'hi', 'te', 'kAryam', 'anyEH', 'a', 'Sakyam']",kAryam
vt10a,pt1047.xml,"['param', 'yadi', 'mama', 'atra', 'upa', 'vizwasya', 'na', 'ekEkaH', 'mfgaH', 'sam', 'A', 'ezyati', 'tat', 'nUnam', 'sarvAn', 'api', 'BakzayizyAmi', 'iti']",BakzayizyAmi
vt10a,pt957.xml,"['sTira', 'hfdaya', 'ni', 'hita', 'rAgAH', 'sujanatayA', 'sam', 'smarantaH', 'iha', 'sukftam', 'svam', 'jIvitam', 'api', 'santaH', 'na', 'gatam', 'gaRayanti', 'mitra', 'arTe']",gaRayanti
vt4am,pt1592.xml,"['taTApi', 'asO', 'yadi', 'svayam', 'an', 'arTam', 'na', 'karizyati', 'tataH', 'anyasmAt', 'ut', 'pAdayizyati']",pAdayizyati
ppp_cau,pt312.xml,"['darSita', 'Baye', 'api', 'DAtari', 'DIratvam', 'na', 'eva', 'calati', 'DIrARAm', 'Sozita', 'sarasi', 'nidAGe', 'nitarAm', 'eva', 'ut', 'gataH', 'sinDuH']",darSita
ppp_cau,pt1263.xml,"['evam', 'ukte', 'tezAm', 'rAjYA', 'deva', 'mArgaH', 'darSitaH']",darSitaH
pron_int,pt842.xml,"['kasmin', 'vyasane', 'vartate', 'svAmI', 'piNgalakaH']",kasmin
pron_int,pt1396.xml,"['pUjyaH', 'banDuH', 'api', 'priyaH', 'api', 'tanayaH', 'BrAtA', 'vayasyaH', 'api', 'vA', 'yaH', 'mohAt', 'an', 'avadya', 'kArya', 'vimuKaH', 'heyaH', 'sa', 'kArya', 'arTinA', 'loke', 'hi', 'praTitAH', 'nanu', 'SrutiH', 'iyam', 'na', 'arTaH', 'api', 'gAyanti', 'yAm', 'kim', 'kAryam', 'kanakena', 'tena', 'Bavati', 'CedAya', 'karRasya', 'yat']",kim
adj_cbv,pt1643.xml,"['mada', 'Srama', 'nidrA', 'parIta', 'kAyaH', 'yadA', 'nf', 'patiH', 'Bavati', 'tadA', 'niBftam', 'pAdayoH', 'tvayA', 'daMzwavyaH', 'etO', 'deSa', 'kAlO']",kAyaH
adj_cbv,pt1004.xml,"['aTa', 'sA', 'vAyasI', 'kanaka', 'sUtram', 'ekam', 'A', 'dAya', 'sva', 'vfzA', 'aBimuKI', 'pra', 'tasTe']",aBimuKI
 ctp2,mbh03_14524.xml,"['sa', 'ca', 'tO', 'aSvO', 'prati', 'gfhya', 'anu', 'jYApya', 'ca', 'fzim', 'pra', 'ayAt', 'vAmya', 'sam', 'yuktena', 'raTena', 'mfgam', 'prati']",raTena
 ctp2,mbh12_13978.xml,"['tyakta', 'grAmya', 'vastra', 'AhAra', 'upaBogAH', 'vanya', 'OzaDi', 'mUla', 'Pala', 'parRa', 'pari', 'mita', 'vicitra', 'ni', 'yata', 'AhArAH', 'sTAna', 'AsaninaH', 'BUmi', 'pAzARa', 'sikatA', 'SarkarA', 'vAlukA', 'Basma', 'SAyinaH', 'kASa', 'kuSa', 'carma', 'valkala', 'saM', 'vfta', 'aNgAH', 'keSa', 'SmaSru', 'naKa', 'roma', 'DAriRaH', 'niyata', 'kAla', 'upasparSanAH', 'askanna', 'homa', 'bali', 'kAla', 'anu', 'zWAyinaH', 'samitkuSa', 'kusuma', 'upahAra', 'homa', 'arjana', 'labDa', 'viSrAmAH', 'SItA', 'uzRa', 'pavana', 'niH', 'tapta', 'vi', 'Binna', 'sarva', 'tvacaH', 'viviDa', 'niyama', 'yoga', 'carya', 'avihita', 'Darma', 'anu', 'zWAna', 'hfta', 'mAMsa', 'SoRitAH', 'tvak', 'asTi', 'BUtAH', 'Dfti', 'parAH', 'sattva', 'yogAt', 'SarIrARi', 'ud', 'vahanti']",yogAt
adj_ctp5,pt1217.xml,"['SApa', 'BrazwA', 'tvam', 'mama', 'eva', 'pUrva', 'patnI']",BrazwA
adj_ctp5,pt948.xml,"['tat', 'ca', 'duzwa', 'BAzitam', 'SrutvA', 'sarvEH', 'tEH', 'jala', 'carEH', 'prARa', 'BItEH', 'vi', 'jYaptaH', 'bakaH', 'yaTA']",BItEH
prap[5],pt608.xml,"['a', 'SfRvan', 'api', 'bodDavyaH', 'mantriBiH', 'pfTivI', 'patiH', 'yaTA', 'sva', 'doza', 'nASAya', 'vidureRa', 'ambikA', 'sutaH']",SfRvan
prap[5],pt182.xml,"['kopa', 'prasAda', 'vastUni', 'vi', 'cinvantaH', 'samIpa', 'gAH', 'A', 'rohanti', 'SanEH', 'BftyAH', 'Dunvantam', 'api', 'pArTivam']",cinvantaH
adj pfp. [1],mbh03_14547.xml,"['pra', 'yacCa', 'vAmyO', 'mama', 'pArTiva', 'tvam', 'kftam', 'hi', 'te', 'kAryam', 'anyEH', 'a', 'Sakyam']",Sakyam
adj pfp. [1],mbh12_25955.xml,"['etasyAm', 'avasTAyAm', 'nArAyaRa', 'guRa', 'aSrayAt', 'a', 'kzayAt', 'a', 'jarAt', 'an', 'indriyAt', 'a', 'grAhyAt', 'a', 'samBavAt', 'satyAt', 'a', 'hiMsrAt', 'lala', 'AmAt', 'viviDa', 'pravftti', 'viSezAt']",grAhyAt
gerundive_ya_caus,pt1309.xml,"['tat', 'vi', 'jYApyam', 'idam']",jYApyam
adj pfp,mbh12_13971.xml,"['api', 'ca', 'atra', 'mAlya', 'ABaraRa', 'vastra', 'aByaNga', 'ganDa', 'upaBoga', 'nftta', 'gita', 'vAditra', 'Sruti', 'suKa', 'nayana', 'aBirAma', 'saM', 'darSanAnAm', 'prAptiH', 'Bakzya', 'Bojya', 'peya', 'lehya', 'cozyAnam', 'aBI', 'ava', 'hAryARAm', 'viviDAnAm', 'upaBogaH', 'sva', 'dAra', 'vihAra', 'santozaH', 'kAma', 'suKa', 'ava', 'AptiH', 'iti']",viviDAnAm
adj ctp6,mbh12_26118.xml,"['tataH', 'sa', 'varadaH', 'tAn', 'abravIt', 'aSva', 'meDam', 'yajYam', 'vEzRavam', 'SakraH', 'aBi', 'yajatu']",meDam
adj ctp6,mbh12_26015.xml,"['aTa', 'hiraRyakaSipum', 'puraH', 'kftya', 'viSvarUpa', 'mAtaram', 'svasAram', 'asurAH', 'varam', 'ayAcanta']",mAtaram
pfp.,mbh12_13982.xml,"['vi', 'mucya', 'agni', 'Dana', 'kalatra', 'paribarha', 'saNgAn', 'AtmanaH', 'sneha', 'pASAn', 'ava', 'DUya', 'pari', 'vrajanti', 'sama', 'lozwa', 'aSma', 'kAYcanAH', 'tri', 'varga', 'pra', 'vfttezu', 'AramBezu', 'a', 'sakta', 'budDayaH', 'ari', 'mitra', 'ud', 'AsInezu', 'tulya', 'vfttayaH', 'sTAvara', 'jara', 'Ayuja', 'aRqaja', 'svedaja', 'ud', 'BijjAnAm', 'BUtAnAm', 'vAk', 'manaH', 'karmaBiH', 'an', 'aBi', 'drohiRaH', 'a', 'niketAH', 'parvata', 'pulina', 'vfkza', 'mUla', 'devata', 'yatanAni', 'anu', 'carantaH', 'vAsa', 'ArTam', 'upa', 'IyuH', 'nagaram', 'grAmam', 'vA', 'nagare', 'paYca', 'rAtrikAH', 'grAma', 'eka', 'rAtrikAH']",mucya
prap[8],pt551.xml,"['deva', 'dyUta', 'AsaktatayA', 'rAtri', 'jAgaraRena', 'mama', 'sam', 'mArjanam', 'kurvataH', 'api', 'balAt', 'nidrA', 'sam', 'upa', 'A', 'gatA']",kurvataH
prap[8],pt555.xml,"['mayA', 'tAvat', 'A', 'janmataH', 'api', 'evaM', 'viDam', 'karma', 'kurvatA', 'cirBiwikA', 'na', 'BakzitA']",kurvatA
ctp_prAdi,pt893.xml,"['trayaH', 'sTAnam', 'na', 'muYcanti', 'kAkAH', 'kA', 'puruzAH', 'mfgAH', 'apamAne', 'trayaH', 'yAnti', 'siMhAH', 'sat', 'puruzAH', 'gajAH']",puruzAH
ctp_prAdi,pt1293.xml,"['avaSyam', 'prAtaH', 'vi', 'A', 'pAdayizyati', 'prati', 'pakzam']",pakzam
 adj_cbv xxxxx,pt1992.xml,"['tAn', 'aham', 'prIti', 'pUrvakam', 'upa', 'BuYje']",upa
 adj_cbv xxxxx,pt861.xml,"['vAk', 'pAruzya', 'AdiH', 'kopa', 'jaH', 'vargaH']",kopa
prmp[10],pt1291.xml,"['pawaha', 'GozaRAm', 'SrutvA', 'tuzwAH', 'pOra', 'janAH', 'parasparam', 'mantrayamARAH', 'UcuH', 'yaTA']",mantrayamARAH
prmp[10],pt1681.xml,"['evam', 'gacCati', 'kAle', 'kadA', 'cit', 'tena', 'A', 'sTAna', 'gatena', 'tat', 'pradeSa', 'A', 'sanna', 'SabdAyamAna', 'SfgAla', 'vfnda', 'Sabdam', 'A', 'karRya', 'pulakita', 'vapuza', 'Ananda', 'aSru', 'pUrRa', 'nayana', 'yugalena', 'ut', 'sTAya', 'tAra', 'tara', 'svareRa', 'SabdAyitum', 'A', 'rabDam']",SabdAyamAna
adv,mbh03_14459.xml,"['sADu', 'ava', 'tara', 'vApI', 'salilam', 'iti']",sADu
adv,mbh12_13980.xml,"['sa', 'dahet', 'agnivat', 'dozAn', 'jayet', 'lokAn', 'ca', 'durjayAn']",agnivat
ppr. [4] ac.,mbh12_13890.xml,"['loka', 'sfzwim', 'pra', 'paSyantaH', 'na', 'muhyanti', 'vicakzaRAH']",paSyantaH
pv,mbh12_26128.xml,"['AkASa', 'gaNgA', 'gataH', 'ca', 'purA', 'BaradvAjaH', 'mahA', 'fziH', 'upa', 'aspfSan', 'trIn', 'kramAn', 'kramatA', 'vizRunA', 'aBi', 'A', 'sAditaH']",aspfSan
pv,mbh12_26126.xml,"['brahma', 'vaDyAm', 'caturzu', 'sTAnezu', 'vanitA', 'agni', 'vanaspati', 'gozu', 'vi', 'aBajat']",vi
des ppr. [1] md.,mbh12_25962.xml,"['tasya', 'idAnIm', 'tamaH', 'samBavasya', 'puruzasya', 'padma', 'yoneH', 'brahmaRaH', 'prAduH', 'BAve', 'sa', 'puruzaH', 'prajAH', 'sisfkzamARaH', 'netrAByAm', 'agnIzomO', 'sasarja']",sisfkzamARaH
pp. ctp prAdi,mbh12_13914.xml,"['caRqa', 'vAta', 'ati', 'uzRa', 'ati', 'SIta', 'kftEH', 'ca', 'prati', 'BayEH', 'SArIrEH', 'duHKEH', 'upa', 'tapyante']",SIta
prmp[8],pt1389.xml,"['a', 'priyARi', 'api', 'kurvARaH', 'nizWurARi', 'ca', 'bruvan', 'cetaH', 'pra', 'hlAdayati', 'eva', 'sarva', 'avasTAsu', 'vallaBaH']",kurvARaH
prmp[8],pt1323.xml,"['SrutvA', 'ca', 'SaNKa', 'Sabdam', 'gaja', 'tura', 'ga', 'raTa', 'padAtayaH', 'kzuBitAH', 'sakft', 'mUtram', 'a', 'sakft', 'kurvARAH', 'ke', 'cit', 'virasam', 'A', 'rasantaH', 'pra', 'palAyitAH', 'ke', 'cit', 'mUrCA', 'vihvala', 'tanavaH', 'BUmO', 'luWitAH', 'ke', 'cit', 'ca', 'BItAH', 'gagana', 'tala', 'ni', 'hita', 'stabDa', 'dfzwayaH', 'sTitAH']",kurvARAH
adj_int,pt1770.xml,"['tizWan', 'aham', 'iha', 'AvAse', 'vfdDI', 'BUtaH', 'na', 'ca', 'anyAm', 'aham', 'kAm', 'cit', 'api', 'diSam', 'jAnAmi']",cit
adj_int,pt926.xml,"['BakzayitvA', 'bahUn', 'matsyAn', 'uttama', 'aDama', 'maDyamAn', 'atilOlyAt', 'bakaH', 'kaH', 'cit', 'mftaH', 'karkawaka', 'grahAt']",kaH
adv_rel,pt1643.xml,"['mada', 'Srama', 'nidrA', 'parIta', 'kAyaH', 'yadA', 'nf', 'patiH', 'Bavati', 'tadA', 'niBftam', 'pAdayoH', 'tvayA', 'daMzwavyaH', 'etO', 'deSa', 'kAlO']",yadA
adv_rel,pt1867.xml,"['tat', 'tizWantu', 'BavantaH', 'atra', 'eva', 'yAvat', 'aham', 'gfham', 'gatvA', 'svAmi', 'vacanam', 'A', 'nayAmi']",yAvat
vi3a,pt1455.xml,"['nanu', 'aham', 'ataH', 'tvattaH', 'biBemi']",biBemi
 adj ctp3,mbh03_14455.xml,"['aTa', 'kzut', 'tfzRA', 'arditaH', 'SrAntaH', 'ati', 'mAtram', 'atimukta', 'AgAram', 'apaSyat']",SrAntaH
 adj ctp3,mbh03_14418.xml,"['aTa', 'aDvani', 'jAta', 'SramaH', 'kzut', 'tfzRA', 'aBi', 'BUtaH', 'ca', 'kasmin', 'cit', 'uddeSe', 'nIlam', 'vana', 'zaRqam', 'apaSyat']",ca
pap_cau,pt782.xml,"['tataH', 'sa', 'vismaya', 'manAH', 'tAm', 'ut', 'mucya', 'banDanAt', 'cAwu', 'SatEH', 'pari', 'tozitavAn']",tozitavAn
pap_cau,pt1784.xml,"['aTa', 'sArTa', 'patiH', 'pratyUza', 'kAle', 'ut', 'sTAya', 'prayARa', 'SaNKam', 'dApitavAn']",dApitavAn
adj_ctp7,pt1663.xml,"['tataH', 'nagara', 'AvAsiBiH', 'sArameyEH', 'tIkzRa', 'daSana', 'kowiBiH', 'vi', 'lupyamAna', 'avayavaH', 'BayaNkara', 'a', 'rava', 'trasta', 'hfdayaH', 'itaH', 'tataH', 'pra', 'sKalan', 'palAyamAnaH', 'kim', 'api', 'Silpi', 'gfham', 'anu', 'pra', 'vizwaH']",kowiBiH
adj_ctp7,pt1208.xml,"['evam', 'aBi', 'DAya', 'gate', 'raTa', 'kAre', 'manaH', 'raTa', 'SatEH', 'divasa', 'Sezam', 'ati', 'vAhya', 'pra', 'sannAyAm', 'rajanyAm', 'snAna', 'DUpa', 'cUrRa', 'vilepana', 'tAmbUla', 'muKa', 'vAsa', 'vAsa', 'vAsa', 'kusuma', 'AdiBiH', 'ati', 'suraBi', 'vicitra', 'mAlya', 'ambaraH', 'mukuwa', 'Adi', 'ABaraRa', 'alaNkftaH', 'kOlikaH', 'taTEva', 'anu', 'sTitavAn', 'yAvat', 'asO', 'rAja', 'kanyA', 'suDA', 'aMSu', 'kara', 'adAte', 'harmya', 'tale', 'Sayana', 'tala', 'ava', 'sTitA', 'ekAkinI', 'candramasam', 'ava', 'lokayantI', 'manAg', 'madanena', 'spfSyamAna', 'sahasA', 'eva', 'tam', 'vEnateya', 'aDi', 'rUQam', 'nArAyaRa', 'AkAram', 'kOlikam', 'ava', 'lokitavatI']",sTitA
prap[6],pt207.xml,"['apAya', 'saM', 'darSana', 'jAm', 'vipattim', 'upAya', 'saM', 'darSana', 'jAm', 'ca', 'sidDim', 'meDAvinaH', 'nIti', 'guRa', 'pra', 'yuktAm', 'puraH', 'sPurantIm', 'iva', 'darSayanti']",sPurantIm
prap[6],pt192.xml,"['jIva', 'iti', 'pra', 'bruvan', 'prA', 'uktaH', 'kfti', 'a', 'kftya', 'vicakzaRaH', 'karoti', 'nir', 'vikalpam', 'yaH', 'sa', 'Bavet', 'rAja', 'vallaBaH']",bruvan
pron_rel,pt656.xml,"['yat', 'kAraRam', 'niHsaNgatA', 'yatInAm', 'pra', 'Sasyate', 'tava', 'mama', 'api', 'ca']",yat
pron_rel,pt1889.xml,"['yasmin', 'kule', 'yaH', 'puruzaH', 'praDAnaH', 'sadA', 'eva', 'yatnena', 'sa', 'rakzaRIyaH', 'tasmin', 'vinazwe', 'hi', 'kulam', 'vinazwam', 'na', 'nABi', 'BaNge', 'hi', 'arakAH', 'vahanti']",yasmin
vt1m,pt734.xml,"['saKi', 'sa', 'deva', 'dattaH', 'tasmin', 'sTAne', 'prati', 'Ikzate']",Ikzate
vt1m,pt1041.xml,"['nfpa', 'dIpaH', 'Dana', 'sneham', 'prajAByaH', 'san', 'gfhan', 'api', 'antara', 'sTEH', 'guREH', 'SuBrEH', 'lakzyate', 'na', 'eva', 'kena', 'cit']",lakzyate
num_cardinal,pt1004.xml,"['aTa', 'sA', 'vAyasI', 'kanaka', 'sUtram', 'ekam', 'A', 'dAya', 'sva', 'vfzA', 'aBimuKI', 'pra', 'tasTe']",ekam
num_cardinal,pt1937.xml,"['etEH', 'tAvat', 'SoBA', 'vacanAni', 'aBi', 'hitAni', 'na', 'ca', 'ekaH', 'api', 'svAminA', 'vi', 'nASitaH']",ekaH
adv_pron,pt608.xml,"['a', 'SfRvan', 'api', 'bodDavyaH', 'mantriBiH', 'pfTivI', 'patiH', 'yaTA', 'sva', 'doza', 'nASAya', 'vidureRa', 'ambikA', 'sutaH']",yaTA
adv_pron,pt1765.xml,"['aTa', 'anyadA', 'ulUkaH', 'Aha']",anyadA
adj_ctp3,pt1000.xml,"['gacCatu', 'BavAn', 'kim', 'cit', 'sTAnam', 'mahA', 'ISvara', 'aDi', 'sTitam']",sTitam
adj_ctp3,pt1208.xml,"['evam', 'aBi', 'DAya', 'gate', 'raTa', 'kAre', 'manaH', 'raTa', 'SatEH', 'divasa', 'Sezam', 'ati', 'vAhya', 'pra', 'sannAyAm', 'rajanyAm', 'snAna', 'DUpa', 'cUrRa', 'vilepana', 'tAmbUla', 'muKa', 'vAsa', 'vAsa', 'vAsa', 'kusuma', 'AdiBiH', 'ati', 'suraBi', 'vicitra', 'mAlya', 'ambaraH', 'mukuwa', 'Adi', 'ABaraRa', 'alaNkftaH', 'kOlikaH', 'taTEva', 'anu', 'sTitavAn', 'yAvat', 'asO', 'rAja', 'kanyA', 'suDA', 'aMSu', 'kara', 'adAte', 'harmya', 'tale', 'Sayana', 'tala', 'ava', 'sTitA', 'ekAkinI', 'candramasam', 'ava', 'lokayantI', 'manAg', 'madanena', 'spfSyamAna', 'sahasA', 'eva', 'tam', 'vEnateya', 'aDi', 'rUQam', 'nArAyaRa', 'AkAram', 'kOlikam', 'ava', 'lokitavatI']",alaNkftaH
adv_reflexive,pt1881.xml,"['yadi', 'punaH', 'sa', 'deva', 'pAdAnAm', 'svayam', 'eva', 'BaktyA', 'AtmanaH', 'jIvitavyam', 'pra', 'yacCati', 'tataH', 'na', 'dozaH']",svayam
adv_reflexive,pt1342.xml,"['tataH', 'api', 'nara', 'kari', 'raTa', 'turaga', 'BARqa', 'AgAra', 'Adi', 'sarvam', 'pratipakza', 'Danam', 'suprativarmaRaH', 'vaSI', 'kftya', 'svayam', 'kOlikaH', 'labDa', 'vi', 'jaya', 'mahAtmyaH', 'rAja', 'duhitrA', 'saha', 'sakala', 'suKAni', 'anu', 'baBUva']",kOlikaH
cau ppf_actn,pt560.xml,"['evam', 'an', 'ekaDA', 'vi', 'nis', 'citya', 'dantilam', 'sam', 'A', 'hUya', 'nija', 'aNga', 'ABaraRAni', 'vastrARi', 'ca', 'sam', 'yojya', 'sva', 'aDikAre', 'ni', 'yojayAm', 'Asa']",yojayAm
gati,pt1234.xml,"['jananI', 'manaH', 'harati', 'jAtavatI', 'pari', 'varDate', 'saha', 'SucA', 'suhfdAm', 'parasAt', 'kftA', 'api', 'kurute', 'malinam', 'duratikramAH', 'duhitaraH', 'vipadaH']",parasAt
